"CNPJ_Companhia","Data_Referencia","Versao","ID_Documento","Data_Inicio_Exercicio_Social","Data_Fim_Exercicio_Social","Total_Remuneracao","Orgao_Administracao","Numero_Membros","Total_Remuneracao_Orgao","Numero_Membros_Remunerados","Salario","Beneficios_Diretos_Indiretos","Participacoes_Comites","Outros_Valores_Fixos","Descricao_Outros_Remuneracoes_Fixas","Bonus","Participacao_Resultados","Participacao_Reunioes","Outros_Valores_Variaveis","Comissoes","Descricao_Outros_Remuneracoes_Variaveis","Pos_emprego","Cessacao_Cargo","Baseada_Acoes","Observacao"
"00.242.184/0001-04","2021-01-01",8,110861,"2019-01-01","2019-12-31",0,"Diretoria Estatutária",2,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,"O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021"
"00.242.184/0001-04","2021-01-01",8,110861,"2019-01-01","2019-12-31",0,"Conselho Fiscal",0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,"O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021"
"00.242.184/0001-04","2021-01-01",8,110861,"2018-01-01","2018-12-31",0,"Conselho de Administração",0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,"O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021"
"00.242.184/0001-04","2021-01-01",8,110861,"2018-01-01","2018-12-31",0,"Diretoria Estatutária",2,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,"O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021"
"00.242.184/0001-04","2021-01-01",8,110861,"2018-01-01","2018-12-31",0,"Conselho Fiscal",0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,"O número de membros do Conselhode Administração eda Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021"
"00.336.701/0001-04","2021-01-01",7,110440,"2020-01-01","2020-12-31",2785774.32,"Conselho de Administração",8,316176.98,8,311399.2,4777.78,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.336.701/0001-04","2021-01-01",7,110440,"2020-01-01","2020-12-31",2785774.32,"Diretoria Estatutária",5,2091247.3,5,1636419.14,454828.16,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.336.701/0001-04","2021-01-01",7,110440,"2020-01-01","2020-12-31",2785774.32,"Conselho Fiscal",5,238220.4,5,238220.4,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.336.701/0001-04","2021-01-01",7,110440,"2019-01-01","2019-12-31",4093947.39,"Conselho de Administração",8,368681.84,8,326969.16,0,0,41712.68,"",0,0,0,0,0,"",0,0,0,""
"00.336.701/0001-04","2021-01-01",7,110440,"2019-01-01","2019-12-31",4093947.39,"Diretoria Estatutária",5,3421136.38,5,2139143.83,0,0,1281992.55,"",0,0,0,0,0,"",0,0,0,""
"00.336.701/0001-04","2021-01-01",7,110440,"2019-01-01","2019-12-31",4093947.39,"Conselho Fiscal",5,267972.07,5,234198.15,0,0,33773.92,"",0,0,0,0,0,"",0,0,0,""
"00.336.701/0001-04","2021-01-01",7,110440,"2018-01-01","2018-12-31",3368936.04,"Conselho de Administração",8,413233.98,8,369653.85,0,0,43580.13,"",0,0,0,0,0,"",0,0,0,""
"00.336.701/0001-04","2021-01-01",7,110440,"2018-01-01","2018-12-31",3368936.04,"Diretoria Estatutária",8,2921572.89,8,1946212.59,0,0,975360.3,"",0,0,0,0,0,"",0,0,0,""
"00.336.701/0001-04","2021-01-01",7,110440,"2018-01-01","2018-12-31",3368936.04,"Conselho Fiscal",5,304129.17,5,273545.16,0,0,14246.55,"",0,0,0,0,0,"",0,0,0,""
"00.359.742/0001-08","2021-01-01",3,110341,"2020-01-01","2020-12-31",7,"Conselho de Administração",4,4,4,4,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa."
"00.359.742/0001-08","2021-01-01",3,110341,"2020-01-01","2020-12-31",7,"Diretoria Estatutária",3,3,3,3,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa."
"00.359.742/0001-08","2021-01-01",3,110341,"2019-01-01","2019-12-31",7,"Conselho de Administração",4,4,0,4,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa."
"00.359.742/0001-08","2021-01-01",3,110341,"2019-01-01","2019-12-31",7,"Diretoria Estatutária",3,3,0,3,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa."
"00.359.742/0001-08","2021-01-01",3,110341,"2018-01-01","2018-12-31",0,"Conselho de Administração",4,4,4,4,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa."
"00.359.742/0001-08","2021-01-01",3,110341,"2018-01-01","2018-12-31",0,"Diretoria Estatutária",2,2,2,2,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme novo modelo de remuneração implantado na Companhia, os administradores não tem remuneração fixa."
"00.383.281/0001-09","2021-01-01",6,110867,"2021-01-01","2021-12-31",0,"Conselho de Administração",11,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"A partir da unificação dos membros dos Conselhos de Administração e dos membros dos Conselhos Fiscais para as empresas do Sistema BNDES, ocorrida em março de 2020, os membros dos respectivos conselhos não farão jus a qualquer remuneração na BNDESPAR pelo exercício de suas funções, assim como já ocorre hoje com o Presidente e os demais Diretores."
"00.383.281/0001-09","2021-01-01",6,110867,"2021-01-01","2021-12-31",0,"Diretoria Estatutária",10,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conselheiros e membros da Diretoria da BNDESPAR não fazem jus à remuneração variável. No entanto, como a Diretoria da BNDESPAR é composta pelos mesmos membros da Diretoria do BNDES, estes podem receber remuneração variável pelo desempenho de suas funções no BNDES."
"00.383.281/0001-09","2021-01-01",6,110867,"2021-01-01","2021-12-31",0,"Conselho Fiscal",3,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"A partir da unificação dos membros dos Conselhos de Administração e dos membros dos Conselhos Fiscais para as empresas do Sistema BNDES, ocorrida em março de 2020, os membros dos respectivos conselhos não farão jus a qualquer remuneração na BNDESPAR pelo exercício de suas funções, assim como já ocorre hoje com o Presidente e os demais Diretores."
"00.383.281/0001-09","2021-01-01",6,110867,"2020-01-01","2020-12-31",0,"Conselho de Administração",7.67,145001.26,6.67,145001.26,0,0,0,"",0,0,0,0,0,"",0,0,0,"O número de membros de cada órgão corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais, exceto para os Conselhos de Administração e Fiscal no exercício de 2020, uma vez que, a partir do final de março/2020, houve a unificação na composição dos membros dos referidos conselhos para as 03 (três) empresas Sistema BNDES. Neste caso, os quantitativos de membros foram apurados pela média dos três primeiros meses de 2020. A partir da unificação dos membros dos Conselhos de Administração e dos membros dos Conselhos Fiscais para as empresas do Sistema BNDES, ocorrida em março de 2020, os membros dos respectivos conselhos não farão jus a qualquer remuneração na BNDESPAR pelo exercício de suas funções, assim como já ocorre hoje com o Presidente e os demais Diretores."
"00.383.281/0001-09","2021-01-01",6,110867,"2020-01-01","2020-12-31",0,"Diretoria Estatutária",9.75,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conselheiros e membros da Diretoria da BNDESPAR não fazem jus à remuneração variável. No entanto, como a Diretoria da BNDESPAR é composta pelos mesmos membros da Diretoria do BNDES, estes podem receber remuneração variável pelo desempenho de suas funções no BNDES."
"00.383.281/0001-09","2021-01-01",6,110867,"2020-01-01","2020-12-31",0,"Conselho Fiscal",3,65850.69,3,65850.69,0,0,0,"",0,0,0,0,0,"",0,0,0,"O número de membros de cada órgão corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais, exceto para os Conselhos de Administração e Fiscal no exercício de 2020, uma vez que, a partir do final de março/2020, houve a unificação na composição dos membros dos referidos conselhos para as 03 (três) empresas Sistema BNDES. Neste caso, os quantitativos de membros foram apurados pela média dos três primeiros meses de 2020. A partir da unificação dos membros dos Conselhos de Administração e dos membros dos Conselhos Fiscais para as empresas do Sistema BNDES, ocorrida em março de 2020, os membros dos respectivos conselhos não farão jus a qualquer remuneração na BNDESPAR pelo exercício de suas funções, assim como já ocorre hoje com o Presidente e os demais Diretores."
"00.383.281/0001-09","2021-01-01",6,110867,"2019-01-01","2019-12-31",0,"Conselho de Administração",7.67,701958.3,0,682502.94,19455.36,0,0,"",0,0,0,0,0,"",0,0,0,"O número de membros de cada órgão corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais."
"00.383.281/0001-09","2021-01-01",6,110867,"2019-01-01","2019-12-31",0,"Diretoria Estatutária",9,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conselheiros e Diretores da BNDESPAR não fazem jus à remuneração variável. No entanto, como a diretoria da BNDESPAR é composta pelos mesmos membros da diretoria do BNDES, seus membros podem receber remuneração variável pelo desempenho de suas funções no BNDES."
"00.383.281/0001-09","2021-01-01",6,110867,"2019-01-01","2019-12-31",0,"Conselho Fiscal",3,319988.93,0,291830.05,28158.88,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.383.281/0001-09","2021-01-01",6,110867,"2018-01-01","2018-12-31",0,"Conselho de Administração",5.67,524266.57,5,521407.42,2859.15,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.383.281/0001-09","2021-01-01",6,110867,"2018-01-01","2018-12-31",0,"Diretoria Estatutária",9,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.383.281/0001-09","2021-01-01",6,110867,"2018-01-01","2018-12-31",0,"Conselho Fiscal",3,330150.84,3,291309.48,38841.36,0,0,"",0,0,0,0,0,"",0,0,0,"O número de membros de cada órgão corresponde à média anual do número de membros apurado mensalmente, com duas casas decimais."
"00.389.481/0001-79","2021-01-01",1,105304,"2021-01-01","2021-12-31",0,"Conselho de Administração",6,336000,6,336000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.389.481/0001-79","2021-01-01",1,105304,"2021-01-01","2021-12-31",0,"Conselho de Administração",6,336000,6,336000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.389.481/0001-79","2021-01-01",1,105304,"2021-01-01","2021-12-31",0,"Diretoria Estatutária",2,63360,2,63360,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.389.481/0001-79","2021-01-01",1,105304,"2020-01-01","2020-12-31",0,"Conselho de Administração",6,336000,6,336000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.389.481/0001-79","2021-01-01",1,105304,"2020-01-01","2020-12-31",0,"Diretoria Estatutária",2,60432,2,60432,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.389.481/0001-79","2021-01-01",1,105304,"2019-01-01","2019-12-31",283680,"Conselho de Administração",6,134400,6,134400,0,0,33600,"",0,0,0,0,0,"",0,0,0,""
"00.389.481/0001-79","2021-01-01",1,105304,"2019-01-01","2019-12-31",283680,"Diretoria Estatutária",2,57504,2,57504,0,0,13680,"",0,0,0,0,0,"",0,0,0,""
"00.389.481/0001-79","2021-01-01",1,105304,"2018-01-01","2018-12-31",82080,"Diretoria Estatutária",2,54720,2,54720,0,0,13680,"",0,0,0,0,0,"",0,0,0,""
"00.416.968/0001-01","2021-01-01",15,110724,"2021-01-01","2021-12-31",26242990.15,"Conselho de Administração",7.58,4000920,6.83,4e+06,920,0,0,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore.",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2021-01-01","2021-12-31",26242990.15,"Diretoria Estatutária",16.5,21801630.15,16.5,12296900.1,1260000,0,0,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore.",0,0,0,8244730.06,0,"",0,0,0,"O número de membros da Diretoria Estatutária do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2021-01-01","2021-12-31",26242990.15,"Conselho Fiscal",3.58,440440,3.58,440000,440,0,0,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore.",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho Fiscal do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2020-01-01","2020-12-31",20718860.82,"Conselho de Administração",7.83,4632138.21,6.83,3781220.59,0,0,850917.62,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2020-01-01","2020-12-31",20718860.82,"Diretoria Estatutária",11.08,15793961.74,11.08,12311299.85,715884.64,0,2766777.25,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.",0,0,0,0,0,"",0,0,0,"O número de membros da Diretoria Estatutária do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2020-01-01","2020-12-31",20718860.82,"Conselho Fiscal",3,308760.87,3,252000,0,0,56760.87,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho Fiscal do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2019-01-01","2019-12-31",18811477.71,"Conselho de Administração",7.08,4623150,6.92,3774000,0,0,849150,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2019-01-01","2019-12-31",18811477.71,"Diretoria Estatutária",10.42,14059702.71,10.42,11297908.09,675840.29,0,2085954.33,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.",0,0,0,0,0,"",0,0,0,"O número de membros da Diretoria Estatutária do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2019-01-01","2019-12-31",18811477.71,"Conselho Fiscal",1.5,128625,1.5,105000,0,0,23625,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho Fiscal do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2018-01-01","2018-12-31",13294614.24,"Conselho de Administração",6.25,3863650,6.25,3154000,0,0,709650,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2018-01-01","2018-12-31",13294614.24,"Diretoria Estatutária",7.5,9353789.24,7.5,7635746.32,0,0,1718042.92,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.",0,0,0,0,0,"",0,0,0,"O número de membros da Diretoria Estatutária do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.416.968/0001-01","2021-01-01",15,110724,"2018-01-01","2018-12-31",13294614.24,"Conselho Fiscal",0.75,77175,0.75,63000,0,0,14175,"O montante informado no campo Outros refere-se aos encargos recolhidos sobre salário ou pró-labore, conforme orientação da CVM vigente à época.",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho Fiscal do Banco foi calculado em linha com as disposições do Ofício-Circular CVM/SEP nº 01/2021."
"00.545.378/0001-70","2021-01-01",2,105553,"2021-01-01","2021-05-31",2118461,"Conselho de Administração",5,259149,5,259149,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.545.378/0001-70","2021-01-01",2,105553,"2021-01-01","2021-05-31",2118461,"Diretoria Estatutária",2,1859312,2,1859312,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.545.378/0001-70","2021-01-01",2,105553,"2020-01-01","2020-12-31",2342142,"Conselho de Administração",5,253860,5,253860,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"00.545.378/0001-70","2021-01-01",2,105553,"2020-01-01","2020-12-31",2342142,"Diretoria Estatutária",2,2088282,2,1817373,0,0,0,"",270909,0,0,0,0,"",0,0,0,""
