"CNPJ_CIA","DT_REFER","VERSAO","DENOM_CIA","CD_CVM","CATEG_DOC","ID_DOC","DT_RECEB","LINK_DOC"
"00.864.214/0001-06","2021-01-01",3,"ENERGISA S.A.",15253,"FRE NOVO",106754,"2021-07-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106754"
"00.864.214/0001-06","2021-01-01",4,"ENERGISA S.A.",15253,"FRE NOVO",108952,"2021-10-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108952"
"00.864.214/0001-06","2021-01-01",5,"ENERGISA S.A.",15253,"FRE NOVO",110891,"2021-12-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110891"
"00.897.864/0001-58","2021-01-01",1,"SANTA CATARINA PART INVEST SA",15199,"FRE NOVO",99909,"2021-02-04","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99909"
"00.897.864/0001-58","2021-01-01",2,"SANTA CATARINA PART INVEST SA",15199,"FRE NOVO",104591,"2021-05-19","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104591"
"00.924.429/0001-75","2021-01-01",1,"FERROVIA CENTRO-ATLANTICA S.A.",15369,"FRE NOVO",105056,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105056"
"00.924.429/0001-75","2021-01-01",2,"FERROVIA CENTRO-ATLANTICA S.A.",15369,"FRE NOVO",108092,"2021-08-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108092"
"00.938.574/0001-05","2021-01-01",1,"CONC RIO-TERESOPOLIS S.A.",19208,"FRE NOVO",105313,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105313"
"00.938.574/0001-05","2021-01-01",2,"CONC RIO-TERESOPOLIS S.A.",19208,"FRE NOVO",108271,"2021-08-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108271"
"00.974.211/0001-25","2021-01-01",1,"LINHA AMARELA S.A. - LAMSA",24937,"FRE NOVO",105382,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105382"
"00.974.211/0001-25","2021-01-01",2,"LINHA AMARELA S.A. - LAMSA",24937,"FRE NOVO",106680,"2021-07-26","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106680"
"00.974.211/0001-25","2021-01-01",3,"LINHA AMARELA S.A. - LAMSA",24937,"FRE NOVO",108664,"2021-09-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108664"
"00.979.969/0001-56","2021-01-01",1,"CAIXA ADM DIV PUB ESTADUAL SA",15717,"FRE NOVO",103284,"2021-05-03","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103284"
"01.027.058/0001-91","2021-01-01",1,"CIELO S.A.",21733,"FRE NOVO",105293,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105293"
"01.027.058/0001-91","2021-01-01",2,"CIELO S.A.",21733,"FRE NOVO",106324,"2021-07-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106324"
"01.027.058/0001-91","2021-01-01",3,"CIELO S.A.",21733,"FRE NOVO",107823,"2021-08-13","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107823"
"01.027.058/0001-91","2021-01-01",4,"CIELO S.A.",21733,"FRE NOVO",108550,"2021-09-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108550"
"01.027.058/0001-91","2021-01-01",5,"CIELO S.A.",21733,"FRE NOVO",108912,"2021-10-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108912"
"01.027.058/0001-91","2021-01-01",6,"CIELO S.A.",21733,"FRE NOVO",109389,"2021-11-03","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109389"
"01.027.058/0001-91","2021-01-01",7,"CIELO S.A.",21733,"FRE NOVO",110598,"2021-12-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110598"
"01.027.058/0001-91","2021-01-01",8,"CIELO S.A.",21733,"FRE NOVO",111034,"2021-12-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111034"
"01.083.200/0001-18","2021-01-01",1,"NEOENERGIA S.A.",15539,"FRE NOVO",104655,"2021-05-20","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104655"
"01.083.200/0001-18","2021-01-01",2,"NEOENERGIA S.A.",15539,"FRE NOVO",108305,"2021-08-26","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108305"
"01.083.200/0001-18","2021-01-01",3,"NEOENERGIA S.A.",15539,"FRE NOVO",108913,"2021-10-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108913"
"01.083.200/0001-18","2021-01-01",5,"NEOENERGIA S.A.",15539,"FRE NOVO",110901,"2021-12-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110901"
"01.104.937/0001-70","2021-01-01",1,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR",15784,"FRE NOVO",105268,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105268"
"01.104.937/0001-70","2021-01-01",2,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR",15784,"FRE NOVO",108034,"2021-08-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108034"
"01.104.937/0001-70","2021-01-01",3,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR",15784,"FRE NOVO",108258,"2021-08-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108258"
"01.104.937/0001-70","2021-01-01",4,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR",15784,"FRE NOVO",109043,"2021-10-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109043"
"01.107.327/0001-20","2021-01-01",1,"BBM LOGÍSTICA S.A.",24660,"FRE NOVO",105575,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105575"
"01.107.327/0001-20","2021-01-01",2,"BBM LOGÍSTICA S.A.",24660,"FRE NOVO",106121,"2021-06-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106121"
"01.258.944/0001-26","2021-01-01",1,"FERROVIA SUL-ATLANTICO S.A.",15709,"FRE NOVO",105394,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105394"
"01.319.044/0001-41","2021-01-01",1,"WTC AMAZONAS SUITE HOTEL S.A.",15741,"FRE NOVO",103915,"2021-05-12","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103915"
"01.417.222/0001-77","2021-01-01",1,"MRS LOGISTICA S.A.",17949,"FRE NOVO",105332,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105332"
"01.417.222/0001-77","2021-01-01",2,"MRS LOGISTICA S.A.",17949,"FRE NOVO",108662,"2021-09-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108662"
"01.468.594/0001-22","2021-01-01",1,"LG INFORMÁTICA S.A.",25666,"FRE NOVO",99991,"2021-03-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99991"
"01.468.594/0001-22","2021-01-01",2,"LG INFORMÁTICA S.A.",25666,"FRE NOVO",102754,"2021-04-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102754"
"01.468.594/0001-22","2021-01-01",3,"LG INFORMÁTICA S.A.",25666,"FRE NOVO",105542,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105542"
"01.468.594/0001-22","2021-01-01",4,"LG INFORMÁTICA S.A.",25666,"FRE NOVO",106499,"2021-07-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106499"
"01.468.594/0001-22","2021-01-01",5,"LG INFORMÁTICA S.A.",25666,"FRE NOVO",109183,"2021-10-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109183"
"01.543.032/0001-04","2021-01-01",1,"CELG DISTRIBUICAO S.A. - CELG D",25577,"FRE NOVO",105673,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105673"
"01.543.032/0001-04","2021-01-01",2,"CELG DISTRIBUICAO S.A. - CELG D",25577,"FRE NOVO",105790,"2021-06-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105790"
"01.543.032/0001-04","2021-01-01",3,"CELG DISTRIBUICAO S.A. - CELG D",25577,"FRE NOVO",105886,"2021-06-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105886"
"01.543.032/0001-04","2021-01-01",4,"CELG DISTRIBUICAO S.A. - CELG D",25577,"FRE NOVO",106394,"2021-07-09","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106394"
"01.543.032/0001-04","2021-01-01",5,"CELG DISTRIBUICAO S.A. - CELG D",25577,"FRE NOVO",107884,"2021-08-13","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107884"
"01.543.032/0001-04","2021-01-01",6,"CELG DISTRIBUICAO S.A. - CELG D",25577,"FRE NOVO",108621,"2021-09-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108621"
"01.543.032/0001-04","2021-01-01",7,"CELG DISTRIBUICAO S.A. - CELG D",25577,"FRE NOVO",108851,"2021-10-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108851"
"01.543.032/0001-04","2021-01-01",8,"CELG DISTRIBUICAO S.A. - CELG D",25577,"FRE NOVO",108994,"2021-10-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108994"
"01.543.032/0001-04","2021-01-01",10,"CELG DISTRIBUICAO S.A. - CELG D",25577,"FRE NOVO",110871,"2021-12-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110871"
"01.545.826/0001-07","2021-01-01",1,"GAFISA S.A.",16101,"FRE NOVO",105674,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105674"
"01.545.826/0001-07","2021-01-01",2,"GAFISA S.A.",16101,"FRE NOVO",106647,"2021-07-26","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106647"
"01.545.826/0001-07","2021-01-01",3,"GAFISA S.A.",16101,"FRE NOVO",106664,"2021-07-26","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106664"
"01.545.826/0001-07","2021-01-01",4,"GAFISA S.A.",16101,"FRE NOVO",107478,"2021-08-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107478"
"01.545.826/0001-07","2021-01-01",5,"GAFISA S.A.",16101,"FRE NOVO",108887,"2021-10-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108887"
"01.545.826/0001-07","2021-01-01",6,"GAFISA S.A.",16101,"FRE NOVO",109241,"2021-10-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109241"
"01.548.981/0001-79","2021-01-01",1,"INVESTIMENTOS BEMGE S.A.",6041,"FRE NOVO",105409,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105409"
"01.548.981/0001-79","2021-01-01",2,"INVESTIMENTOS BEMGE S.A.",6041,"FRE NOVO",105863,"2021-06-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105863"
"01.548.981/0001-79","2021-01-01",3,"INVESTIMENTOS BEMGE S.A.",6041,"FRE NOVO",107339,"2021-08-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107339"
"01.548.981/0001-79","2021-01-01",4,"INVESTIMENTOS BEMGE S.A.",6041,"FRE NOVO",109166,"2021-10-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109166"
"01.548.981/0001-79","2021-01-01",5,"INVESTIMENTOS BEMGE S.A.",6041,"FRE NOVO",110977,"2021-12-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110977"
"01.599.101/0001-93","2021-01-01",1,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",102665,"2021-04-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102665"
"01.599.101/0001-93","2021-01-01",2,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",102905,"2021-04-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102905"
"01.599.101/0001-93","2021-01-01",3,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",103150,"2021-04-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103150"
"01.599.101/0001-93","2021-01-01",4,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",103960,"2021-05-12","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103960"
"01.599.101/0001-93","2021-01-01",5,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",105860,"2021-06-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105860"
"01.599.101/0001-93","2021-01-01",6,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",106129,"2021-06-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106129"
"01.599.101/0001-93","2021-01-01",7,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",106298,"2021-07-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106298"
"01.599.101/0001-93","2021-01-01",8,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",106773,"2021-07-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106773"
"01.599.101/0001-93","2021-01-01",9,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",107299,"2021-08-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107299"
"01.599.101/0001-93","2021-01-01",10,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",108319,"2021-08-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108319"
"01.599.101/0001-93","2021-01-01",11,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",108554,"2021-09-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108554"
"01.599.101/0001-93","2021-01-01",12,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",108909,"2021-10-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108909"
"01.599.101/0001-93","2021-01-01",13,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",108960,"2021-10-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108960"
"01.599.101/0001-93","2021-01-01",14,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",109456,"2021-11-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109456"
"01.599.101/0001-93","2021-01-01",15,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",110646,"2021-12-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110646"
"01.599.101/0001-93","2021-01-01",16,"SEQUOIA LOGÍSTICA E TRANSPORTES S.A.",25160,"FRE NOVO",110738,"2021-12-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110738"
"01.616.929/0001-02","2021-01-01",1,"SANEAMENTO DE GOIAS SA",19186,"FRE NOVO",105289,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105289"
"01.616.929/0001-02","2021-01-01",2,"SANEAMENTO DE GOIAS SA",19186,"FRE NOVO",106097,"2021-06-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106097"
"01.616.929/0001-02","2021-01-01",3,"SANEAMENTO DE GOIAS SA",19186,"FRE NOVO",107608,"2021-08-12","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107608"
"01.616.929/0001-02","2021-01-01",4,"SANEAMENTO DE GOIAS SA",19186,"FRE NOVO",108213,"2021-08-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108213"
"01.616.929/0001-02","2021-01-01",5,"SANEAMENTO DE GOIAS SA",19186,"FRE NOVO",108397,"2021-09-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108397"
"01.616.929/0001-02","2021-01-01",6,"SANEAMENTO DE GOIAS SA",19186,"FRE NOVO",109569,"2021-11-09","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109569"
"01.838.723/0001-27","2021-01-01",1,"BRF S.A.",16292,"FRE NOVO",105121,"2021-05-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105121"
"01.838.723/0001-27","2021-01-01",2,"BRF S.A.",16292,"FRE NOVO",105935,"2021-06-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105935"
"01.838.723/0001-27","2021-01-01",3,"BRF S.A.",16292,"FRE NOVO",106113,"2021-06-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106113"
"01.838.723/0001-27","2021-01-01",4,"BRF S.A.",16292,"FRE NOVO",106260,"2021-07-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106260"
"01.838.723/0001-27","2021-01-01",5,"BRF S.A.",16292,"FRE NOVO",108959,"2021-10-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108959"
"01.838.723/0001-27","2021-01-01",6,"BRF S.A.",16292,"FRE NOVO",110720,"2021-12-13","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110720"
"01.851.771/0001-55","2021-01-01",1,"524 PARTICIPACOES S.A.",16284,"FRE NOVO",104991,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104991"
"01.896.779/0001-38","2021-01-01",1,"CSU CARDSYSTEM S.A.",20044,"FRE NOVO",105110,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105110"
"01.896.779/0001-38","2021-01-01",2,"CSU CARDSYSTEM S.A.",20044,"FRE NOVO",106205,"2021-06-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106205"
"01.896.779/0001-38","2021-01-01",3,"CSU CARDSYSTEM S.A.",20044,"FRE NOVO",110317,"2021-11-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110317"
"01.917.818/0001-36","2021-01-01",1,"LIGHT ENERGIA S.A.",23000,"FRE NOVO",105142,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105142"
"01.917.818/0001-36","2021-01-01",2,"LIGHT ENERGIA S.A.",23000,"FRE NOVO",108185,"2021-08-20","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108185"
"01.917.818/0001-36","2021-01-01",3,"LIGHT ENERGIA S.A.",23000,"FRE NOVO",108246,"2021-08-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108246"
"01.917.818/0001-36","2021-01-01",4,"LIGHT ENERGIA S.A.",23000,"FRE NOVO",108501,"2021-09-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108501"
"01.917.818/0001-36","2021-01-01",5,"LIGHT ENERGIA S.A.",23000,"FRE NOVO",108641,"2021-09-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108641"
"01.917.818/0001-36","2021-01-01",6,"LIGHT ENERGIA S.A.",23000,"FRE NOVO",108797,"2021-09-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108797"
"01.917.818/0001-36","2021-01-01",7,"LIGHT ENERGIA S.A.",23000,"FRE NOVO",108965,"2021-10-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108965"
"01.917.818/0001-36","2021-01-01",8,"LIGHT ENERGIA S.A.",23000,"FRE NOVO",111010,"2021-12-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111010"
"01.938.783/0001-11","2021-01-01",1,"CIA PARTICIPACOES ALIANCA DA BAHIA",18708,"FRE NOVO",105595,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105595"
"01.938.783/0001-11","2021-01-01",2,"CIA PARTICIPACOES ALIANCA DA BAHIA",18708,"FRE NOVO",105992,"2021-06-17","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105992"
